rank,user_id,purchase_intent,predicted_intent,intent_tier,top_category,rec_pool,rec_product_ids,rec_product_names
4036,U003765,0.2575,0.263017,中意向,珠宝首饰,高性价比优惠池,P000974|P000711|P001945|P000774|P001226,明牌珠宝首饰商品793|老凤祥珠宝首饰商品116|老凤祥珠宝首饰商品246|周大福珠宝首饰商品251|潮宏基珠宝首饰商品314
4037,U000517,0.2572,0.256915,中意向,家居家装,高性价比优惠池,P001900|P001343|P000229|P001466|P001151,顾家家居家居家装商品551|曲美家居家装商品469|顾家家居家居家装商品198|马可波罗家居家装商品613|宜家家居家装商品838
4038,U002501,0.2572,0.249241,中意向,手机数码,高性价比优惠池,P000518|P000173|P000438|P001705|P000874,一加手机数码商品882|OPPO手机数码商品663|OPPO手机数码商品771|苹果手机数码商品445|苹果手机数码商品704
4039,U002989,0.2572,0.249472,中意向,医药保健,高性价比优惠池,P000765|P000827|P001891|P000351|P000793,善存医药保健商品608|Swisse医药保健商品414|Swisse医药保健商品235|汤臣倍健医药保健商品112|九芝堂医药保健商品478
4040,U004204,0.2572,0.223921,中意向,美妆护肤,高性价比优惠池,P001748|P000034|P001010|P000095|P001810,完美日记美妆护肤商品797|雅诗兰黛美妆护肤商品818|雅诗兰黛美妆护肤商品295|欧莱雅美妆护肤商品977|欧莱雅美妆护肤商品587
4041,U001392,0.257,0.250195,中意向,礼品鲜花,高性价比优惠池,P000831|P000680|P001029|P000319|P000890,Roseonly礼品鲜花商品580|施华洛世奇礼品鲜花商品208|野兽派礼品鲜花商品389|施华洛世奇礼品鲜花商品633|潘多拉礼品鲜花商品586
4042,U003820,0.257,0.25951,中意向,手机数码,高性价比优惠池,P000518|P000173|P000438|P001705|P000874,一加手机数码商品882|OPPO手机数码商品663|OPPO手机数码商品771|苹果手机数码商品445|苹果手机数码商品704
4043,U003636,0.2569,0.261464,中意向,食品生鲜,高性价比优惠池,P000995|P001113|P000246|P001573|P000063,良品铺子食品生鲜商品230|三只松鼠食品生鲜商品425|蒙牛食品生鲜商品866|百草味食品生鲜商品634|百草味食品生鲜商品504
4044,U002430,0.2568,0.252506,中意向,箱包配饰,高性价比优惠池,P000702|P001253|P001930|P000361|P000987,LV箱包配饰商品940|Samsonite箱包配饰商品380|Samsonite箱包配饰商品997|GUCCI箱包配饰商品904|Samsonite箱包配饰商品467
4045,U002494,0.2568,0.260818,中意向,珠宝首饰,高性价比优惠池,P000974|P000711|P001945|P000774|P001226,明牌珠宝首饰商品793|老凤祥珠宝首饰商品116|老凤祥珠宝首饰商品246|周大福珠宝首饰商品251|潮宏基珠宝首饰商品314
4046,U003362,0.2568,0.257795,中意向,食品生鲜,高性价比优惠池,P000995|P001113|P000246|P001573|P000063,良品铺子食品生鲜商品230|三只松鼠食品生鲜商品425|蒙牛食品生鲜商品866|百草味食品生鲜商品634|百草味食品生鲜商品504
4047,U004191,0.2568,0.251885,中意向,图书音像,高性价比优惠池,P001855|P001112|P000053|P001974|P001212,京东图书图书音像商品377|中信出版社图书音像商品870|京东图书图书音像商品199|博库网图书音像商品353|新华书店图书音像商品518
4048,U004700,0.2568,0.250869,中意向,汽车用品,高性价比优惠池,P001350|P001831|P000932|P001413|P001281,海康威视汽车用品商品339|3M汽车用品商品278|米其林汽车用品商品745|3M汽车用品商品342|卡仕达汽车用品商品144
4049,U001922,0.2567,0.257139,中意向,食品生鲜,高性价比优惠池,P000995|P001113|P000246|P001573|P000063,良品铺子食品生鲜商品230|三只松鼠食品生鲜商品425|蒙牛食品生鲜商品866|百草味食品生鲜商品634|百草味食品生鲜商品504
4050,U000368,0.2565,0.272606,中意向,手机数码,高性价比优惠池,P000518|P000173|P000438|P001705|P000874,一加手机数码商品882|OPPO手机数码商品663|OPPO手机数码商品771|苹果手机数码商品445|苹果手机数码商品704
4051,U001256,0.2565,0.241038,中意向,运动户外,高性价比优惠池,P001637|P001804|P001967|P000194|P000210,李宁运动户外商品816|李宁运动户外商品353|探路者运动户外商品827|始祖鸟运动户外商品528|安踏运动户外商品113
4052,U001888,0.2565,0.250464,中意向,美妆护肤,高性价比优惠池,P001748|P000034|P001010|P000095|P001810,完美日记美妆护肤商品797|雅诗兰黛美妆护肤商品818|雅诗兰黛美妆护肤商品295|欧莱雅美妆护肤商品977|欧莱雅美妆护肤商品587
4053,U004956,0.2565,0.273497,中意向,珠宝首饰,高性价比优惠池,P000974|P000711|P001945|P000774|P001226,明牌珠宝首饰商品793|老凤祥珠宝首饰商品116|老凤祥珠宝首饰商品246|周大福珠宝首饰商品251|潮宏基珠宝首饰商品314
4054,U000113,0.2564,0.2603,中意向,母婴用品,高性价比优惠池,P001683|P000635|P001865|P000991|P001946,帮宝适母婴用品商品297|贝因美母婴用品商品691|贝因美母婴用品商品921|帮宝适母婴用品商品195|花王母婴用品商品688
4055,U001872,0.2563,0.276854,中意向,母婴用品,高性价比优惠池,P001683|P000635|P001865|P000991|P001946,帮宝适母婴用品商品297|贝因美母婴用品商品691|贝因美母婴用品商品921|帮宝适母婴用品商品195|花王母婴用品商品688
4056,U001271,0.2562,0.24181,中意向,家居家装,高性价比优惠池,P001900|P001343|P000229|P001466|P001151,顾家家居家居家装商品551|曲美家居家装商品469|顾家家居家居家装商品198|马可波罗家居家装商品613|宜家家居家装商品838
4057,U002320,0.2562,0.260913,中意向,宠物用品,高性价比优惠池,P000174|P001336|P001123|P000231|P001759,麦富迪宠物用品商品180|比瑞吉宠物用品商品181|麦富迪宠物用品商品699|pidan宠物用品商品955|网易严选宠物用品商品408
4058,U002692,0.2562,0.249151,中意向,食品生鲜,高性价比优惠池,P000995|P001113|P000246|P001573|P000063,良品铺子食品生鲜商品230|三只松鼠食品生鲜商品425|蒙牛食品生鲜商品866|百草味食品生鲜商品634|百草味食品生鲜商品504
4059,U002302,0.2561,0.262614,中意向,母婴用品,高性价比优惠池,P001683|P000635|P001865|P000991|P001946,帮宝适母婴用品商品297|贝因美母婴用品商品691|贝因美母婴用品商品921|帮宝适母婴用品商品195|花王母婴用品商品688
4060,U003776,0.2561,0.24791,中意向,母婴用品,高性价比优惠池,P001683|P000635|P001865|P000991|P001946,帮宝适母婴用品商品297|贝因美母婴用品商品691|贝因美母婴用品商品921|帮宝适母婴用品商品195|花王母婴用品商品688
4061,U003965,0.2561,0.257307,中意向,美妆护肤,高性价比优惠池,P001748|P000034|P001010|P000095|P001810,完美日记美妆护肤商品797|雅诗兰黛美妆护肤商品818|雅诗兰黛美妆护肤商品295|欧莱雅美妆护肤商品977|欧莱雅美妆护肤商品587
4062,U001212,0.2557,0.271536,中意向,运动户外,高性价比优惠池,P001637|P001804|P001967|P000194|P000210,李宁运动户外商品816|李宁运动户外商品353|探路者运动户外商品827|始祖鸟运动户外商品528|安踏运动户外商品113
4063,U004560,0.2557,0.231924,中意向,家居家装,高性价比优惠池,P001900|P001343|P000229|P001466|P001151,顾家家居家居家装商品551|曲美家居家装商品469|顾家家居家居家装商品198|马可波罗家居家装商品613|宜家家居家装商品838
4064,U000364,0.2556,0.248558,中意向,母婴用品,高性价比优惠池,P001683|P000635|P001865|P000991|P001946,帮宝适母婴用品商品297|贝因美母婴用品商品691|贝因美母婴用品商品921|帮宝适母婴用品商品195|花王母婴用品商品688
4065,U000724,0.2556,0.245995,中意向,医药保健,高性价比优惠池,P000765|P000827|P001891|P000351|P000793,善存医药保健商品608|Swisse医药保健商品414|Swisse医药保健商品235|汤臣倍健医药保健商品112|九芝堂医药保健商品478
4066,U002916,0.2556,0.231188,中意向,家居家装,高性价比优惠池,P001900|P001343|P000229|P001466|P001151,顾家家居家居家装商品551|曲美家居家装商品469|顾家家居家居家装商品198|马可波罗家居家装商品613|宜家家居家装商品838
4067,U001860,0.2555,0.256745,中意向,手机数码,高性价比优惠池,P000518|P000173|P000438|P001705|P000874,一加手机数码商品882|OPPO手机数码商品663|OPPO手机数码商品771|苹果手机数码商品445|苹果手机数码商品704
4068,U004209,0.2553,0.252103,中意向,手机数码,高性价比优惠池,P000518|P000173|P000438|P001705|P000874,一加手机数码商品882|OPPO手机数码商品663|OPPO手机数码商品771|苹果手机数码商品445|苹果手机数码商品704
4069,U001834,0.2551,0.249247,中意向,宠物用品,高性价比优惠池,P000174|P001336|P001123|P000231|P001759,麦富迪宠物用品商品180|比瑞吉宠物用品商品181|麦富迪宠物用品商品699|pidan宠物用品商品955|网易严选宠物用品商品408
4070,U001930,0.2551,0.25065,中意向,汽车用品,高性价比优惠池,P001350|P001831|P000932|P001413|P001281,海康威视汽车用品商品339|3M汽车用品商品278|米其林汽车用品商品745|3M汽车用品商品342|卡仕达汽车用品商品144
4071,U002366,0.2551,0.250778,中意向,箱包配饰,高性价比优惠池,P000702|P001253|P001930|P000361|P000987,LV箱包配饰商品940|Samsonite箱包配饰商品380|Samsonite箱包配饰商品997|GUCCI箱包配饰商品904|Samsonite箱包配饰商品467
4072,U003076,0.2551,0.262421,中意向,家用电器,高性价比优惠池,P001338|P000409|P001480|P001850|P001635,苏泊尔家用电器商品596|苏泊尔家用电器商品852|戴森家用电器商品536|戴森家用电器商品883|西门子家用电器商品795
4073,U003292,0.2551,0.250209,中意向,美妆护肤,高性价比优惠池,P001748|P000034|P001010|P000095|P001810,完美日记美妆护肤商品797|雅诗兰黛美妆护肤商品818|雅诗兰黛美妆护肤商品295|欧莱雅美妆护肤商品977|欧莱雅美妆护肤商品587
4074,U001694,0.255,0.252779,中意向,箱包配饰,高性价比优惠池,P000702|P001253|P001930|P000361|P000987,LV箱包配饰商品940|Samsonite箱包配饰商品380|Samsonite箱包配饰商品997|GUCCI箱包配饰商品904|Samsonite箱包配饰商品467
4075,U001261,0.2549,0.240441,中意向,礼品鲜花,高性价比优惠池,P000831|P000680|P001029|P000319|P000890,Roseonly礼品鲜花商品580|施华洛世奇礼品鲜花商品208|野兽派礼品鲜花商品389|施华洛世奇礼品鲜花商品633|潘多拉礼品鲜花商品586
4076,U000238,0.2548,0.247016,中意向,家居家装,高性价比优惠池,P001900|P001343|P000229|P001466|P001151,顾家家居家居家装商品551|曲美家居家装商品469|顾家家居家居家装商品198|马可波罗家居家装商品613|宜家家居家装商品838
4077,U001560,0.2547,0.26668,中意向,手机数码,高性价比优惠池,P000518|P000173|P000438|P001705|P000874,一加手机数码商品882|OPPO手机数码商品663|OPPO手机数码商品771|苹果手机数码商品445|苹果手机数码商品704
4078,U002281,0.2547,0.217875,中意向,美妆护肤,高性价比优惠池,P001748|P000034|P001010|P000095|P001810,完美日记美妆护肤商品797|雅诗兰黛美妆护肤商品818|雅诗兰黛美妆护肤商品295|欧莱雅美妆护肤商品977|欧莱雅美妆护肤商品587
4079,U004327,0.2547,0.252416,中意向,汽车用品,高性价比优惠池,P001350|P001831|P000932|P001413|P001281,海康威视汽车用品商品339|3M汽车用品商品278|米其林汽车用品商品745|3M汽车用品商品342|卡仕达汽车用品商品144
4080,U000902,0.2546,0.253087,中意向,服装鞋包,高性价比优惠池,P001581|P001100|P000662|P001462|P000338,耐克服装鞋包商品711|H&M服装鞋包商品119|海澜之家服装鞋包商品964|耐克服装鞋包商品391|H&M服装鞋包商品587
4081,U003376,0.2546,0.246587,中意向,食品生鲜,高性价比优惠池,P000995|P001113|P000246|P001573|P000063,良品铺子食品生鲜商品230|三只松鼠食品生鲜商品425|蒙牛食品生鲜商品866|百草味食品生鲜商品634|百草味食品生鲜商品504
4082,U004160,0.2546,0.238678,中意向,食品生鲜,高性价比优惠池,P000995|P001113|P000246|P001573|P000063,良品铺子食品生鲜商品230|三只松鼠食品生鲜商品425|蒙牛食品生鲜商品866|百草味食品生鲜商品634|百草味食品生鲜商品504
4083,U001650,0.2545,0.247879,中意向,图书音像,高性价比优惠池,P001855|P001112|P000053|P001974|P001212,京东图书图书音像商品377|中信出版社图书音像商品870|京东图书图书音像商品199|博库网图书音像商品353|新华书店图书音像商品518
4084,U004655,0.2545,0.254422,中意向,汽车用品,高性价比优惠池,P001350|P001831|P000932|P001413|P001281,海康威视汽车用品商品339|3M汽车用品商品278|米其林汽车用品商品745|3M汽车用品商品342|卡仕达汽车用品商品144
4085,U001078,0.2543,0.242892,中意向,箱包配饰,高性价比优惠池,P000702|P001253|P001930|P000361|P000987,LV箱包配饰商品940|Samsonite箱包配饰商品380|Samsonite箱包配饰商品997|GUCCI箱包配饰商品904|Samsonite箱包配饰商品467
4086,U001110,0.2543,0.245138,中意向,家用电器,高性价比优惠池,P001338|P000409|P001480|P001850|P001635,苏泊尔家用电器商品596|苏泊尔家用电器商品852|戴森家用电器商品536|戴森家用电器商品883|西门子家用电器商品795
4087,U001710,0.2543,0.247401,中意向,美妆护肤,高性价比优惠池,P001748|P000034|P001010|P000095|P001810,完美日记美妆护肤商品797|雅诗兰黛美妆护肤商品818|雅诗兰黛美妆护肤商品295|欧莱雅美妆护肤商品977|欧莱雅美妆护肤商品587
4088,U000152,0.2542,0.223806,中意向,珠宝首饰,高性价比优惠池,P000974|P000711|P001945|P000774|P001226,明牌珠宝首饰商品793|老凤祥珠宝首饰商品116|老凤祥珠宝首饰商品246|周大福珠宝首饰商品251|潮宏基珠宝首饰商品314
4089,U003991,0.2542,0.241202,中意向,食品生鲜,高性价比优惠池,P000995|P001113|P000246|P001573|P000063,良品铺子食品生鲜商品230|三只松鼠食品生鲜商品425|蒙牛食品生鲜商品866|百草味食品生鲜商品634|百草味食品生鲜商品504
4090,U001418,0.2541,0.246779,中意向,服装鞋包,高性价比优惠池,P001581|P001100|P000662|P001462|P000338,耐克服装鞋包商品711|H&M服装鞋包商品119|海澜之家服装鞋包商品964|耐克服装鞋包商品391|H&M服装鞋包商品587
4091,U001513,0.254,0.252514,中意向,手机数码,高性价比优惠池,P000518|P000173|P000438|P001705|P000874,一加手机数码商品882|OPPO手机数码商品663|OPPO手机数码商品771|苹果手机数码商品445|苹果手机数码商品704
4092,U003594,0.254,0.263296,中意向,食品生鲜,高性价比优惠池,P000995|P001113|P000246|P001573|P000063,良品铺子食品生鲜商品230|三只松鼠食品生鲜商品425|蒙牛食品生鲜商品866|百草味食品生鲜商品634|百草味食品生鲜商品504
